Country,Year,Indicator,Value
AGO,2009,Readiness,0.14065033333333335
AGO,2009,CompositeRisk,0.6446358916666667
AGO,2010,Capacity,0.759191
AGO,2010,Economic,0.098052
AGO,2010,Ecosystems,0.541499
AGO,2010,Food,0.59508
AGO,2010,Governance,0.118715
AGO,2010,Habitat,0.687603
AGO,2010,Health,0.556075
AGO,2010,Infrastructure,0.305475
AGO,2010,Sensitivity,0.256867
AGO,2010,Social,0.170358
AGO,2010,Water,0.326552
AGO,2010,Exposure,0.543063
AGO,2010,Vulnerability,0.50354275
AGO,2010,Readiness,0.12904166666666667
AGO,2010,CompositeRisk,0.6505089833333333
AGO,2011,Capacity,0.748476
AGO,2011,Economic,0.098052
AGO,2011,Ecosystems,0.542037
AGO,2011,Food,0.599953
AGO,2011,Governance,0.110668
AGO,2011,Habitat,0.672093
AGO,2011,Health,0.559715
AGO,2011,Infrastructure,0.306727
AGO,2011,Sensitivity,0.263215
AGO,2011,Social,0.17521
AGO,2011,Water,0.327333
AGO,2011,Exposure,0.543063
AGO,2011,Vulnerability,0.502443625
AGO,2011,Readiness,0.12797666666666666
AGO,2011,CompositeRisk,0.6502755083333334
AGO,2012,Capacity,0.734035
AGO,2012,Economic,0.12426
AGO,2012,Ecosystems,0.541611
AGO,2012,Food,0.599743
AGO,2012,Governance,0.12563
AGO,2012,Habitat,0.656591
AGO,2012,Health,0.561368
AGO,2012,Infrastructure,0.302758
AGO,2012,Sensitivity,0.266198
AGO,2012,Social,0.179527
AGO,2012,Water,0.328084
AGO,2012,Exposure,0.543063
AGO,2012,Vulnerability,0.4987985
AGO,2012,Readiness,0.143139
AGO,2012,CompositeRisk,0.6420235
AGO,2013,Capacity,0.736986
AGO,2013,Economic,0.14895
AGO,2013,Ecosystems,0.546889
AGO,2013,Food,0.589358
AGO,2013,Governance,0.117681
AGO,2013,Habitat,0.665974
AGO,2013,Health,0.570138
AGO,2013,Infrastructure,0.301485
AGO,2013,Sensitivity,0.269191
AGO,2013,Social,0.184946
AGO,2013,Water,0.328799
AGO,2013,Exposure,0.543063
AGO,2013,Vulnerability,0.5011025
AGO,2013,Readiness,0.15052566666666667
AGO,2013,CompositeRisk,0.6404512333333333
AGO,2014,Capacity,0.744035
AGO,2014,Economic,0.149616
AGO,2014,Ecosystems,0.546407
AGO,2014,Food,0.583125
AGO,2014,Governance,0.089798
AGO,2014,Habitat,0.675406
AGO,2014,Health,0.580319
AGO,2014,Infrastructure,0.312841
AGO,2014,Sensitivity,0.274875
AGO,2014,Social,0.190469
AGO,2014,Water,0.329467
AGO,2014,Exposure,0.543063
AGO,2014,Vulnerability,0.505809375
AGO,2014,Readiness,0.14329433333333333
AGO,2014,CompositeRisk,0.6461678916666667
AGO,2015,Capacity,0.754793
AGO,2015,Economic,0.139844
AGO,2015,Ecosystems,0.54614
AGO,2015,Food,0.56879
AGO,2015,Governance,0.096812
AGO,2015,Habitat,0.67623
AGO,2015,Health,0.583202
AGO,2015,Infrastructure,0.334079
AGO,2015,Sensitivity,0.2711
AGO,2015,Social,0.190037
AGO,2015,Water,0.330089
AGO,2015,Exposure,0.543063
AGO,2015,Vulnerability,0.508052875
AGO,2015,Readiness,0.142231
AGO,2015,CompositeRisk,0.647939325
AGO,2016,Capacity,0.751768
AGO,2016,Economic,0.222872
AGO,2016,Ecosystems,0.544572
AGO,2016,Food,0.568951
AGO,2016,Governance,0.083874
AGO,2016,Habitat,0.676891
AGO,2016,Health,0.595811
AGO,2016,Infrastructure,0.330249
AGO,2016,Sensitivity,0.276835
AGO,2016,Social,0.190661
AGO,2016,Water,0.330684
AGO,2016,Exposure,0.543063
AGO,2016,Vulnerability,0.509470125
AGO,2016,Readiness,0.16580233333333333
AGO,2016,CompositeRisk,0.6393611416666667
AGO,2017,Capacity,0.749189
AGO,2017,Economic,0.235753
AGO,2017,Ecosystems,0.544103
AGO,2017,Food,0.578529
AGO,2017,Governance,0.0928
AGO,2017,Habitat,0.683848
AGO,2017,Health,0.597992
AGO,2017,Infrastructure,0.320064
AGO,2017,Sensitivity,0.283069
AGO,2017,Social,0.19213
AGO,2017,Water,0.331253
AGO,2017,Exposure,0.543063
AGO,2017,Vulnerability,0.5110058749999999
AGO,2017,Readiness,0.173561
AGO,2017,CompositeRisk,0.637179125
AGO,2018,Capacity,0.748496
AGO,2018,Economic,0.239751
AGO,2018,Ecosystems,0.543634
AGO,2018,Food,0.584687
AGO,2018,Governance,0.149296
AGO,2018,Habitat,0.690717
AGO,2018,Health,0.613492
AGO,2018,Infrastructure,0.307689
AGO,2018,Sensitivity,0.29042
AGO,2018,Social,0.193128
AGO,2018,Water,0.331788
AGO,2018,Exposure,0.543063
AGO,2018,Vulnerability,0.513865375
AGO,2018,Readiness,0.19405833333333333
AGO,2018,CompositeRisk,0.6306958916666667
AGO,2019,Capacity,0.746908
AGO,2019,Economic,0.24009
AGO,2019,Ecosystems,0.543422
AGO,2019,Food,0.581649
AGO,2019,Governance,0.182609
AGO,2019,Habitat,0.68905
AGO,2019,Health,0.615621
AGO,2019,Infrastructure,0.307184
AGO,2019,Sensitivity,0.290131
AGO,2019,Social,0.198386
AGO,2019,Water,0.332296
AGO,2019,Exposure,0.543063
AGO,2019,Vulnerability,0.513282625
AGO,2019,Readiness,0.20702833333333334
AGO,2019,CompositeRisk,0.6251582416666667
AGO,2020,Capacity,0.744192
AGO,2020,Economic,0.248302
AGO,2020,Ecosystems,0.54321
AGO,2020,Food,0.588504
AGO,2020,Governance,0.210101
AGO,2020,Habitat,0.687331
AGO,2020,Health,0.625467
AGO,2020,Infrastructure,0.304826
AGO,2020,Sensitivity,0.297978
AGO,2020,Social,0.20018
AGO,2020,Water,0.33277
AGO,2020,Exposure,0.543063
AGO,2020,Vulnerability,0.51553475
AGO,2020,Readiness,0.21952766666666668
AGO,2020,CompositeRisk,0.6215097833333334
AGO,2021,Capacity,0.741664
AGO,2021,Economic,0.248302
AGO,2021,Ecosystems,0.54293
AGO,2021,Food,0.575414
AGO,2021,Governance,0.275772
AGO,2021,Habitat,0.685522
AGO,2021,Health,0.620151
AGO,2021,Infrastructure,0.302805
AGO,2021,Sensitivity,0.289456
AGO,2021,Social,0.201696
AGO,2021,Water,0.333216
AGO,2021,Exposure,0.543063
AGO,2021,Vulnerability,0.51139475
AGO,2021,Readiness,0.24192333333333335
AGO,2021,CompositeRisk,0.6100675166666667
AGO,2022,Capacity,0.737141
AGO,2022,Economic,0.248302
AGO,2022,Ecosystems,0.545214
AGO,2022,Food,0.57315
AGO,2022,Governance,0.284303
AGO,2022,Habitat,0.683555
AGO,2022,Health,0.614676
AGO,2022,Infrastructure,0.3023
AGO,2022,Sensitivity,0.289895
AGO,2022,Social,0.207319
AGO,2022,Water,0.333644
AGO,2022,Exposure,0.543063
AGO,2022,Vulnerability,0.509946875
AGO,2022,Readiness,0.24664133333333335
AGO,2022,CompositeRisk,0.6073115916666667
AGO,2023,Capacity,0.734514
AGO,2023,Economic,0.248302
AGO,2023,Ecosystems,0.545214
AGO,2023,Food,0.562762
AGO,2023,Governance,0.284868
AGO,2023,Habitat,0.684023
AGO,2023,Health,0.614676
AGO,2023,Infrastructure,0.297922
AGO,2023,Sensitivity,0.284935
AGO,2023,Social,0.208552
AGO,2023,Water,0.333644
AGO,2023,Exposure,0.543063
AGO,2023,Vulnerability,0.50721125
AGO,2023,Readiness,0.24724066666666666
AGO,2023,CompositeRisk,0.6054304833333333
AGO,2024,Capacity,0.6749182784877817
AGO,2024,Economic,0.6749182784877817
AGO,2024,Ecosystems,0.6749182784877817
AGO,2024,Food,0.6749182784877817
AGO,2024,Governance,0.6749182784877817
AGO,2024,Habitat,0.6749182784877817
AGO,2024,Health,0.6749182784877817
AGO,2024,Infrastructure,0.6749182784877817
AGO,2024,Sensitivity,0.6749182784877817
AGO,2024,Social,0.6749182784877817
AGO,2024,Water,0.6749182784877817
AGO,2024,Exposure,
AGO,2024,Vulnerability,0.6749182784877817
AGO,2024,Readiness,0.6749182784877817
AGO,2024,CompositeRisk,0.5349836556975563
AGO,2025,Capacity,0.6753111707189013
AGO,2025,Economic,0.6753111707189013
AGO,2025,Ecosystems,0.6753111707189013
AGO,2025,Food,0.6753111707189013
AGO,2025,Governance,0.6753111707189013
AGO,2025,Habitat,0.6753111707189013
AGO,2025,Health,0.6753111707189013
AGO,2025,Infrastructure,0.6753111707189013
AGO,2025,Sensitivity,0.6753111707189013
AGO,2025,Social,0.6753111707189013
AGO,2025,Water,0.6753111707189013
AGO,2025,Exposure,
AGO,2025,Vulnerability,0.6753111707189013
AGO,2025,Readiness,0.6753111707189013
AGO,2025,CompositeRisk,0.5350622341437803
AGO,2026,Capacity,0.6766027789990383
AGO,2026,Economic,0.6766027789990383
AGO,2026,Ecosystems,0.6766027789990383
AGO,2026,Food,0.6766027789990383
AGO,2026,Governance,0.6766027789990383
AGO,2026,Habitat,0.6766027789990383
AGO,2026,Health,0.6766027789990383
AGO,2026,Infrastructure,0.6766027789990383
AGO,2026,Sensitivity,0.6766027789990383
AGO,2026,Social,0.6766027789990383
AGO,2026,Water,0.6766027789990383
AGO,2026,Exposure,
AGO,2026,Vulnerability,0.6766027789990383
AGO,2026,Readiness,0.6766027789990382
AGO,2026,CompositeRisk,0.5353205557998078
AGO,2027,Capacity,0.6770391082811629
AGO,2027,Economic,0.6770391082811629
AGO,2027,Ecosystems,0.6770391082811629
AGO,2027,Food,0.6770391082811629
AGO,2027,Governance,0.6770391082811629
AGO,2027,Habitat,0.6770391082811629
AGO,2027,Health,0.6770391082811629
AGO,2027,Infrastructure,0.6770391082811629
AGO,2027,Sensitivity,0.6770391082811629
AGO,2027,Social,0.6770391082811629
AGO,2027,Water,0.6770391082811629
AGO,2027,Exposure,
AGO,2027,Vulnerability,0.6770391082811629
AGO,2027,Readiness,0.6770391082811629
AGO,2027,CompositeRisk,0.5354078216562326
AGO,2028,Capacity,0.6782645666388174
AGO,2028,Economic,0.6782645666388174
AGO,2028,Ecosystems,0.6782645666388174
AGO,2028,Food,0.6782645666388174
AGO,2028,Governance,0.6782645666388174
AGO,2028,Habitat,0.6782645666388174
AGO,2028,Health,0.6782645666388174
AGO,2028,Infrastructure,0.6782645666388174
AGO,2028,Sensitivity,0.6782645666388174
AGO,2028,Social,0.6782645666388174
AGO,2028,Water,0.6782645666388174
AGO,2028,Exposure,
AGO,2028,Vulnerability,0.6782645666388174
AGO,2028,Readiness,0.6782645666388175
AGO,2028,CompositeRisk,0.5356529133277634
AGO,2029,Capacity,0.67873767554268
AGO,2029,Economic,0.67873767554268
AGO,2029,Ecosystems,0.67873767554268
AGO,2029,Food,0.67873767554268
AGO,2029,Governance,0.67873767554268
AGO,2029,Habitat,0.67873767554268
AGO,2029,Health,0.67873767554268
AGO,2029,Infrastructure,0.67873767554268
AGO,2029,Sensitivity,0.67873767554268
AGO,2029,Social,0.67873767554268
AGO,2029,Water,0.67873767554268
AGO,2029,Exposure,
AGO,2029,Vulnerability,0.67873767554268
AGO,2029,Readiness,0.67873767554268
AGO,2029,CompositeRisk,0.535747535108536
AGO,2030,Capacity,0.6799036146487839
AGO,2030,Economic,0.6799036146487839
AGO,2030,Ecosystems,0.6799036146487839
AGO,2030,Food,0.6799036146487839
AGO,2030,Governance,0.6799036146487839
AGO,2030,Habitat,0.6799036146487839
AGO,2030,Health,0.6799036146487839
AGO,2030,Infrastructure,0.6799036146487839
AGO,2030,Sensitivity,0.6799036146487839
AGO,2030,Social,0.6799036146487839
AGO,2030,Water,0.6799036146487839
AGO,2030,Exposure,
AGO,2030,Vulnerability,0.6799036146487839
AGO,2030,Readiness,0.6799036146487839
AGO,2030,CompositeRisk,0.5359807229297567
ALB,1995,Capacity,0.627009
ALB,1995,Economic,0.393305
ALB,1995,Ecosystems,0.484226
ALB,1995,Food,0.553866
ALB,1995,Governance,0.219565
ALB,1995,Habitat,0.499024
ALB,1995,Health,0.436587
ALB,1995,Infrastructure,0.458639
ALB,1995,Sensitivity,0.320229
ALB,1995,Social,0.226401
ALB,1995,Water,0.27862
ALB,1995,Exposure,0.408243
ALB,1995,Vulnerability,0.457275
ALB,1995,Readiness,0.279757
ALB,1995,CompositeRisk,0.5624621999999999
ALB,1996,Capacity,0.629628
ALB,1996,Economic,0.393305
ALB,1996,Ecosystems,0.485225
ALB,1996,Food,0.557431
ALB,1996,Governance,0.219565
ALB,1996,Habitat,0.499832
ALB,1996,Health,0.436458
ALB,1996,Infrastructure,0.458065
ALB,1996,Sensitivity,0.320202
ALB,1996,Social,0.227956
ALB,1996,Water,0.279135
ALB,1996,Exposure,0.408243
ALB,1996,Vulnerability,0.458247
ALB,1996,Readiness,0.2802753333333334
ALB,1996,CompositeRisk,0.5628380666666666
ALB,1997,Capacity,0.630449
ALB,1997,Economic,0.393305
ALB,1997,Ecosystems,0.486156
ALB,1997,Food,0.538517
ALB,1997,Governance,0.208284
ALB,1997,Habitat,0.5004
ALB,1997,Health,0.436254
ALB,1997,Infrastructure,0.462079
ALB,1997,Sensitivity,0.312809
ALB,1997,Social,0.22992
ALB,1997,Water,0.279596
ALB,1997,Exposure,0.408243
ALB,1997,Vulnerability,0.4557825
ALB,1997,Readiness,0.2771696666666667
ALB,1997,CompositeRisk,0.5626016333333332
ALB,1998,Capacity,0.627756
ALB,1998,Economic,0.393305
ALB,1998,Ecosystems,0.484243
ALB,1998,Food,0.531355
ALB,1998,Governance,0.197002
ALB,1998,Habitat,0.500771
ALB,1998,Health,0.438599
ALB,1998,Infrastructure,0.47472
ALB,1998,Sensitivity,0.318844
ALB,1998,Social,0.230546
ALB,1998,Water,0.279998
ALB,1998,Exposure,0.408243
ALB,1998,Vulnerability,0.45703575
ALB,1998,Readiness,0.2736176666666667
ALB,1998,CompositeRisk,0.5647743833333333
ALB,1999,Capacity,0.626941
ALB,1999,Economic,0.393305
ALB,1999,Ecosystems,0.479518
ALB,1999,Food,0.535071
ALB,1999,Governance,0.212692
ALB,1999,Habitat,0.501062
ALB,1999,Health,0.438443
ALB,1999,Infrastructure,0.517618
ALB,1999,Sensitivity,0.340853
ALB,1999,Social,0.231636
ALB,1999,Water,0.280362
ALB,1999,Exposure,0.408243
ALB,1999,Vulnerability,0.4649835
ALB,1999,Readiness,0.27921100000000004
ALB,1999,CompositeRisk,0.5673056999999999
ALB,2000,Capacity,0.625378
ALB,2000,Economic,0.393305
ALB,2000,Ecosystems,0.479518
ALB,2000,Food,0.515434
ALB,2000,Governance,0.228382
ALB,2000,Habitat,0.501308
ALB,2000,Health,0.438427
ALB,2000,Infrastructure,0.526121
ALB,2000,Sensitivity,0.337136
ALB,2000,Social,0.231957
ALB,2000,Water,0.280706
ALB,2000,Exposure,0.408243
ALB,2000,Vulnerability,0.4630035
ALB,2000,Readiness,0.284548
ALB,2000,CompositeRisk,0.5639829000000001
ALB,2001,Capacity,0.625492
ALB,2001,Economic,0.393305
ALB,2001,Ecosystems,0.470976
ALB,2001,Food,0.507956
ALB,2001,Governance,0.229557
ALB,2001,Habitat,0.501268
ALB,2001,Health,0.45148
ALB,2001,Infrastructure,0.538131
ALB,2001,Sensitivity,0.341185
ALB,2001,Social,0.235813
ALB,2001,Water,0.280029
ALB,2001,Exposure,0.408243
ALB,2001,Vulnerability,0.464564625
ALB,2001,Readiness,0.286225
ALB,2001,CompositeRisk,0.564248775
ALB,2002,Capacity,0.625704
ALB,2002,Economic,0.393305
ALB,2002,Ecosystems,0.462433
ALB,2002,Food,0.508255
ALB,2002,Governance,0.230732
ALB,2002,Habitat,0.501308
ALB,2002,Health,0.444399
ALB,2002,Infrastructure,0.540437
ALB,2002,Sensitivity,0.334214
ALB,2002,Social,0.240272
ALB,2002,Water,0.27949
ALB,2002,Exposure,0.408243
ALB,2002,Vulnerability,0.46203
ALB,2002,Readiness,0.288103
ALB,2002,CompositeRisk,0.5619768
ALB,2003,Capacity,0.626083
ALB,2003,Economic,0.393305
ALB,2003,Ecosystems,0.453891
ALB,2003,Food,0.506606
ALB,2003,Governance,0.22879
ALB,2003,Habitat,0.50129
ALB,2003,Health,0.449496
ALB,2003,Infrastructure,0.537226
ALB,2003,Sensitivity,0.329387
ALB,2003,Social,0.241466
ALB,2003,Water,0.278916
ALB,2003,Exposure,0.408243
ALB,2003,Vulnerability,0.460361875
ALB,2003,Readiness,0.2878536666666667
ALB,2003,CompositeRisk,0.5610756583333333
ALB,2004,Capacity,0.622806
ALB,2004,Economic,0.393305
ALB,2004,Ecosystems,0.445349
ALB,2004,Food,0.501578
ALB,2004,Governance,0.258697
ALB,2004,Habitat,0.501308
ALB,2004,Health,0.440226
ALB,2004,Infrastructure,0.532818
ALB,2004,Sensitivity,0.317096
ALB,2004,Social,0.246451
ALB,2004,Water,0.275013
ALB,2004,Exposure,0.408243
ALB,2004,Vulnerability,0.45452424999999996
ALB,2004,Readiness,0.29948433333333335
ALB,2004,CompositeRisk,0.5529208166666666
ALB,2005,Capacity,0.619412
ALB,2005,Economic,0.373029
ALB,2005,Ecosystems,0.436806
ALB,2005,Food,0.48984
ALB,2005,Governance,0.238108
ALB,2005,Habitat,0.501328
ALB,2005,Health,0.436498
ALB,2005,Infrastructure,0.537393
ALB,2005,Sensitivity,0.308779
ALB,2005,Social,0.254448
ALB,2005,Water,0.271003
ALB,2005,Exposure,0.408243
ALB,2005,Vulnerability,0.45013237500000003
ALB,2005,Readiness,0.28852833333333333
ALB,2005,CompositeRisk,0.5546680916666666
ALB,2006,Capacity,0.617942
ALB,2006,Economic,0.302776
ALB,2006,Ecosystems,0.436806
ALB,2006,Food,0.503097
ALB,2006,Governance,0.243333
ALB,2006,Habitat,0.501415
ALB,2006,Health,0.43182
ALB,2006,Infrastructure,0.522743
ALB,2006,Sensitivity,0.305089
ALB,2006,Social,0.270025
ALB,2006,Water,0.266668
ALB,2006,Exposure,0.408243
ALB,2006,Vulnerability,0.4481975
ALB,2006,Readiness,0.27204466666666666
ALB,2006,CompositeRisk,0.5601006333333334
ALB,2007,Capacity,0.617416
ALB,2007,Economic,0.296687
ALB,2007,Ecosystems,0.436806
ALB,2007,Food,0.495974
ALB,2007,Governance,0.262558
ALB,2007,Habitat,0.501585
ALB,2007,Health,0.428509
ALB,2007,Infrastructure,0.537162
ALB,2007,Sensitivity,0.305751
ALB,2007,Social,0.285075
ALB,2007,Water,0.262783
ALB,2007,Exposure,0.408243
ALB,2007,Vulnerability,0.44824825
ALB,2007,Readiness,0.28143999999999997
ALB,2007,CompositeRisk,0.5563729500000001
ALB,2008,Capacity,0.616648
ALB,2008,Economic,0.29957
ALB,2008,Ecosystems,0.434542
ALB,2008,Food,0.498218
ALB,2008,Governance,0.28595
ALB,2008,Habitat,0.504464
ALB,2008,Health,0.412798
ALB,2008,Infrastructure,0.538242
ALB,2008,Sensitivity,0.298642
ALB,2008,Social,0.300129
ALB,2008,Water,0.258802
ALB,2008,Exposure,0.408243
ALB,2008,Vulnerability,0.4452945
ALB,2008,Readiness,0.2952163333333333
ALB,2008,CompositeRisk,0.5490901666666667
ALB,2009,Capacity,0.618156
ALB,2009,Economic,0.333773
ALB,2009,Ecosystems,0.435573
ALB,2009,Food,0.501841
ALB,2009,Governance,0.299734
ALB,2009,Habitat,0.507217
ALB,2009,Health,0.414772
ALB,2009,Infrastructure,0.533732
ALB,2009,Sensitivity,0.297535
ALB,2009,Social,0.31404
ALB,2009,Water,0.254734
ALB,2009,Exposure,0.408243
ALB,2009,Vulnerability,0.445445
ALB,2009,Readiness,0.315849
ALB,2009,CompositeRisk,0.5409274
ALB,2010,Capacity,0.607803
ALB,2010,Economic,0.317546
ALB,2010,Ecosystems,0.425284
ALB,2010,Food,0.493358
ALB,2010,Governance,0.302874
ALB,2010,Habitat,0.50986
ALB,2010,Health,0.406364
ALB,2010,Infrastructure,0.505555
ALB,2010,Sensitivity,0.279455
ALB,2010,Social,0.332244
ALB,2010,Water,0.250581
ALB,2010,Exposure,0.408243
ALB,2010,Vulnerability,0.4347825
ALB,2010,Readiness,0.31755466666666665
ALB,2010,CompositeRisk,0.5338476333333333
ALB,2011,Capacity,0.59981
ALB,2011,Economic,0.318258
ALB,2011,Ecosystems,0.428176
ALB,2011,Food,0.481059
ALB,2011,Governance,0.263741
ALB,2011,Habitat,0.503661
ALB,2011,Health,0.399482
ALB,2011,Infrastructure,0.517844
ALB,2011,Sensitivity,0.280398
ALB,2011,Social,0.343483
ALB,2011,Water,0.246681
ALB,2011,Exposure,0.408243
ALB,2011,Vulnerability,0.432138875
ALB,2011,Readiness,0.308494
ALB,2011,CompositeRisk,0.535885725
ALB,2012,Capacity,0.590552
ALB,2012,Economic,0.324704
ALB,2012,Ecosystems,0.426853
ALB,2012,Food,0.476452
ALB,2012,Governance,0.24605
ALB,2012,Habitat,0.497919
ALB,2012,Health,0.397687
ALB,2012,Infrastructure,0.484782
ALB,2012,Sensitivity,0.264575
ALB,2012,Social,0.360608
ALB,2012,Water,0.243048
ALB,2012,Exposure,0.408243
ALB,2012,Vulnerability,0.4227335
ALB,2012,Readiness,0.310454
ALB,2012,CompositeRisk,0.5294585
ALB,2013,Capacity,0.585948
ALB,2013,Economic,0.338534
ALB,2013,Ecosystems,0.42754
ALB,2013,Food,0.467803
ALB,2013,Governance,0.25234
ALB,2013,Habitat,0.503825
ALB,2013,Health,0.388892
ALB,2013,Infrastructure,0.50149
ALB,2013,Sensitivity,0.270259
ALB,2013,Social,0.371362
ALB,2013,Water,0.239353
ALB,2013,Exposure,0.408243
ALB,2013,Vulnerability,0.42313875
ALB,2013,Readiness,0.3207453333333334
ALB,2013,CompositeRisk,0.5255851166666666
ALB,2014,Capacity,0.578311
ALB,2014,Economic,0.366324
ALB,2014,Ecosystems,0.422242
ALB,2014,Food,0.439083
ALB,2014,Governance,0.290237
ALB,2014,Habitat,0.510226
ALB,2014,Health,0.379012
ALB,2014,Infrastructure,0.50841
ALB,2014,Sensitivity,0.260727
ALB,2014,Social,0.376834
ALB,2014,Water,0.235588
ALB,2014,Exposure,0.408243
ALB,2014,Vulnerability,0.416699875
ALB,2014,Readiness,0.344465
ALB,2014,CompositeRisk,0.512233925
ALB,2015,Capacity,0.574041
ALB,2015,Economic,0.392592
ALB,2015,Ecosystems,0.420259
ALB,2015,Food,0.440775
ALB,2015,Governance,0.299764
ALB,2015,Habitat,0.516769
ALB,2015,Health,0.374625
ALB,2015,Infrastructure,0.482287
ALB,2015,Sensitivity,0.252381
ALB,2015,Social,0.375864
ALB,2015,Water,0.234614
ALB,2015,Exposure,0.408243
ALB,2015,Vulnerability,0.411968875
ALB,2015,Readiness,0.3560733333333333
ALB,2015,CompositeRisk,0.5047519916666667
ALB,2016,Capacity,0.571504
ALB,2016,Economic,0.371377
ALB,2016,Ecosystems,0.417245
ALB,2016,Food,0.430729
ALB,2016,Governance,0.316497
ALB,2016,Habitat,0.523296
ALB,2016,Health,0.372066
ALB,2016,Infrastructure,0.495083
ALB,2016,Sensitivity,0.257198
ALB,2016,Social,0.375908
ALB,2016,Water,0.23547
ALB,2016,Exposure,0.408243
ALB,2016,Vulnerability,0.412823875
ALB,2016,Readiness,0.354594
ALB,2016,CompositeRisk,0.5058567249999999
ALB,2017,Capacity,0.562658
ALB,2017,Economic,0.376041
ALB,2017,Ecosystems,0.41701
ALB,2017,Food,0.423644
ALB,2017,Governance,0.314424
ALB,2017,Habitat,0.518683
ALB,2017,Health,0.365566
ALB,2017,Infrastructure,0.526019
ALB,2017,Sensitivity,0.27228
ALB,2017,Social,0.37656
ALB,2017,Water,0.235438
ALB,2017,Exposure,0.408243
ALB,2017,Vulnerability,0.41516225
ALB,2017,Readiness,0.355675
ALB,2017,CompositeRisk,0.50682735
ALB,2018,Capacity,0.558201
ALB,2018,Economic,0.385143
ALB,2018,Ecosystems,0.416776
ALB,2018,Food,0.421576
ALB,2018,Governance,0.299562
ALB,2018,Habitat,0.51442
ALB,2018,Health,0.358913
ALB,2018,Infrastructure,0.496577
ALB,2018,Sensitivity,0.254998
ALB,2018,Social,0.37719
ALB,2018,Water,0.234623
ALB,2018,Exposure,0.408243
ALB,2018,Vulnerability,0.4070105
ALB,2018,Readiness,0.35396500000000003
ALB,2018,CompositeRisk,0.5026203
ALB,2019,Capacity,0.52973
ALB,2019,Economic,0.368237
ALB,2019,Ecosystems,0.417037
ALB,2019,Food,0.419139
ALB,2019,Governance,0.295364
ALB,2019,Habitat,0.51272
ALB,2019,Health,0.34445
ALB,2019,Infrastructure,0.479431
ALB,2019,Sensitivity,0.266081
ALB,2019,Social,0.385179
ALB,2019,Water,0.235333
ALB,2019,Exposure,0.408243
ALB,2019,Vulnerability,0.400490125
ALB,2019,Readiness,0.34959333333333337
ALB,2019,CompositeRisk,0.5004567416666666
ALB,2020,Capacity,0.507176
ALB,2020,Economic,0.362695
ALB,2020,Ecosystems,0.417298
ALB,2020,Food,0.425059
ALB,2020,Governance,0.293234
ALB,2020,Habitat,0.511178
ALB,2020,Health,0.333696
ALB,2020,Infrastructure,0.451077
ALB,2020,Sensitivity,0.270345
ALB,2020,Social,0.394151
ALB,2020,Water,0.233219
ALB,2020,Exposure,0.408243
ALB,2020,Vulnerability,0.393631
ALB,2020,Readiness,0.35002666666666665
ALB,2020,CompositeRisk,0.4961679333333333
ALB,2021,Capacity,0.485254
ALB,2021,Economic,0.362695
ALB,2021,Ecosystems,0.415779
ALB,2021,Food,0.417486
ALB,2021,Governance,0.292396
ALB,2021,Habitat,0.509791
ALB,2021,Health,0.329816
ALB,2021,Infrastructure,0.395073
ALB,2021,Sensitivity,0.256853
ALB,2021,Social,0.401858
ALB,2021,Water,0.232757
