Country,Year,Capacity,Economic,Ecosystems,Exposure,Food,Governance,Habitat,Health,Infrastructure,Readiness,Sensitivity,Social,Vulnerability,Water
COD,2002,0.885687,0.314154,0.511592,0.494409,0.695052,0.41587123497267753,0.684413,0.722963,0.260722,0.234607,0.330141,0.155059,0.563332,0.505252
COD,2003,0.882124,0.314154,0.511592,0.494409,0.686475,0.41538899453551914,0.685631,0.748207,0.259504,0.235099,0.343697,0.156044,0.566114,0.505273
COD,2004,0.878365,0.314154,0.511592,0.494409,0.677903,0.40445804918032785,0.686762,0.739918,0.258084,0.235602,0.339026,0.15705,0.563261,0.505304
COD,2005,0.878129,0.273436,0.511592,0.494409,0.669343,0.40578657923497274,0.687731,0.750344,0.264141,0.215731,0.344361,0.158026,0.564749,0.505344
COD,2006,0.871185,0.147987,0.511592,0.494409,0.660563,0.4077427486338799,0.68878,0.756812,0.255648,0.153709,0.347577,0.15943,0.56313,0.505387
COD,2007,0.863499,0.144175,0.511592,0.494409,0.651755,0.40774156284153,0.690012,0.779983,0.245538,0.152287,0.360003,0.160399,0.564053,0.505437
COD,2008,0.864957,0.140473,0.511995,0.494409,0.645274,0.4098305191256831,0.691298,0.818276,0.252807,0.151986,0.380707,0.163499,0.570858,0.505497
COD,2009,0.862424,0.138992,0.510866,0.494409,0.639139,0.40905326229508193,0.692497,0.820646,0.251387,0.151852,0.381277,0.164712,0.570016,0.505564
COD,2010,0.8567,0.085911,0.503979,0.494409,0.632675,0.4085028579234973,0.693386,0.822217,0.249966,0.126301,0.38167,0.166691,0.567978,0.505642
COD,2011,0.860023,0.123667,0.504679,0.494409,0.630559,0.4079351803278689,0.7007,0.823778,0.248546,0.146541,0.381946,0.169414,0.568998,0.505728
COD,2012,0.861516,0.124186,0.503468,0.494409,0.628332,0.40823464480874316,0.7082,0.82533,0.245105,0.147815,0.382317,0.171444,0.569377,0.505824
COD,2013,0.862446,0.129664,0.506945,0.494409,0.625821,0.40899393989071037,0.711884,0.824545,0.245503,0.151188,0.383646,0.172711,0.570105,0.505931
COD,2014,0.862561,0.125666,0.505231,0.494409,0.620864,0.40635103278688534,0.715591,0.82608,0.249809,0.150785,0.385378,0.175903,0.570604,0.506049
COD,2015,0.856846,0.151023,0.506696,0.494409,0.616144,0.40357171038251366,0.712897,0.827154,0.242663,0.163482,0.385553,0.175942,0.568622,0.506178
COD,2016,0.853616,0.241787,0.505955,0.494409,0.61492,0.4035153278688524,0.709807,0.830533,0.241248,0.208948,0.387482,0.176108,0.56813,0.506319
COD,2017,0.849736,0.230978,0.506237,0.494409,0.604374,0.40250103825136613,0.708044,0.830462,0.239834,0.204108,0.385136,0.177238,0.565904,0.506472
COD,2018,0.84739,0.243157,0.506518,0.494409,0.588576,0.4029277540983607,0.706892,0.829381,0.238784,0.211259,0.378825,0.179361,0.562798,0.506638
COD,2019,0.847554,0.236592,0.506701,0.494409,0.585618,0.4029601147540984,0.706472,0.831494,0.238838,0.209486,0.378445,0.18238,0.562657,0.506817
COD,2020,0.846581,0.233978,0.506884,0.494409,0.590867,0.4055566010928962,0.705898,0.832594,0.236534,0.210445,0.381232,0.186912,0.563298,0.507009
COD,2021,0.845188,0.233978,0.511276,0.494409,0.595671,0.40489861202185795,0.705171,0.832558,0.235088,0.213269,0.385548,0.192561,0.564406,0.506675
COD,2022,0.843487,0.233978,0.511276,0.494409,0.58584,0.40461381967213117,0.704372,0.831961,0.235954,0.213818,0.382229,0.193658,0.562623,0.506336
COD,2023,0.843436,0.233978,0.511276,0.494409,0.575527,0.4048752131147541,0.705371,0.831961,0.234741,0.21413,0.377585,0.194283,0.560869,0.506336
COG,1995,0.79834,0.319068,0.528311,0.486705,0.604668,0.227191,0.787421,0.645698,0.234474,0.247212,0.433151,0.195377,0.552829,0.516402
COG,1996,0.796376,0.319068,0.526411,0.486705,0.599135,0.227191,0.78758,0.645698,0.234474,0.247216,0.431152,0.19539,0.551617,0.516406
COG,1997,0.796162,0.319068,0.525986,0.486705,0.594958,0.188323,0.788647,0.645698,0.234474,0.234263,0.429564,0.195398,0.551029,0.51641
COG,1998,0.79387,0.319068,0.524754,0.486705,0.590723,0.149454,0.789462,0.64258,0.234474,0.221309,0.427851,0.195405,0.549734,0.516413
COG,1999,0.792274,0.319068,0.522054,0.486705,0.58652,0.178763,0.789241,0.64258,0.234474,0.231086,0.425621,0.195427,0.548547,0.516416
COG,2000,0.791966,0.319068,0.522054,0.486705,0.582268,0.208071,0.786764,0.64258,0.234474,0.242165,0.422516,0.199357,0.547427,0.516421
COG,2001,0.791635,0.319068,0.522054,0.486705,0.577167,0.200583,0.787246,0.62423,0.232577,0.239268,0.411913,0.198154,0.543238,0.516154
COG,2002,0.7923,0.319068,0.522054,0.486705,0.573793,0.193094,0.789973,0.643281,0.230681,0.236767,0.418016,0.198138,0.545934,0.515821
COG,2003,0.792965,0.319068,0.522054,0.486705,0.570422,0.174441,0.792222,0.63696,0.228784,0.230963,0.41331,0.199378,0.544322,0.515488
COG,2004,0.793895,0.319068,0.522054,0.486705,0.567054,0.186823,0.793762,0.697278,0.226887,0.235663,0.434617,0.201098,0.553305,0.512794
COG,2005,0.789907,0.286679,0.519993,0.486705,0.563796,0.1815,0.789641,0.698122,0.225192,0.223977,0.431498,0.203752,0.551134,0.51006
COG,2006,0.784672,0.171696,0.519993,0.486705,0.557269,0.170269,0.789088,0.662938,0.222891,0.184214,0.415316,0.210677,0.543245,0.507288
COG,2007,0.782594,0.168878,0.519993,0.486705,0.5507,0.158156,0.788888,0.667934,0.220994,0.181561,0.413549,0.217649,0.542164,0.504478
COG,2008,0.777946,0.164441,0.51932,0.486705,0.55413,0.15073,0.789483,0.616026,0.218895,0.180529,0.395172,0.226416,0.533247,0.501629
COG,2009,0.770518,0.15887,0.513469,0.486705,0.55181,0.145995,0.789496,0.660475,0.218211,0.180198,0.414074,0.235729,0.5387,0.49874
COG,2010,0.765579,0.110318,0.511878,0.486705,0.545063,0.158992,0.7897,0.607967,0.212272,0.170021,0.388306,0.240752,0.527116,0.495813
COG,2011,0.760935,0.094869,0.51069,0.486705,0.538289,0.161827,0.798737,0.654028,0.210577,0.167524,0.409716,0.245876,0.534195,0.492848
COG,2012,0.766033,0.081168,0.510242,0.486705,0.542942,0.142336,0.808268,0.68342,0.208883,0.157374,0.422997,0.248618,0.540807,0.491089
COG,2013,0.76313,0.086447,0.510667,0.486705,0.549355,0.154479,0.798586,0.639017,0.206986,0.162973,0.40421,0.247994,0.532452,0.490102
COG,2014,0.754548,0.099112,0.504122,0.486705,0.552324,0.149127,0.788678,0.623283,0.205089,0.166562,0.396779,0.251447,0.527102,0.489114
COG,2015,0.743027,0.092277,0.504458,0.486705,0.548033,0.13281,0.774251,0.621494,0.203192,0.160011,0.395159,0.254946,0.523259,0.488126
COG,2016,0.73178,0.152165,0.504727,0.486705,0.544752,0.142891,0.759425,0.523466,0.201171,0.183712,0.353431,0.256079,0.503447,0.487138
COG,2017,0.737013,0.145331,0.504727,0.486705,0.570221,0.11085,0.771693,0.534415,0.199353,0.171139,0.371249,0.257235,0.511093,0.48615
COG,2018,0.742525,0.147858,0.504727,0.486705,0.573751,0.108233,0.78368,0.519322,0.197736,0.172407,0.3673,0.261129,0.510844,0.485846
COG,2019,0.741226,0.141661,0.504727,0.486705,0.598221,0.094884,0.78383,0.529472,0.196321,0.167189,0.38418,0.265022,0.516352,0.485542
COG,2020,0.738311,0.139405,0.504727,0.486705,0.611705,0.08924,0.783718,0.555827,0.194301,0.165854,0.403282,0.268916,0.522586,0.485238
COG,2021,0.737618,0.139405,0.504727,0.486705,0.613117,0.105024,0.783436,0.52822,0.19228,0.17328,0.391929,0.275409,0.517786,0.484936
COG,2022,0.735488,0.139405,0.504727,0.486705,0.592514,0.112436,0.782937,0.581822,0.190461,0.176784,0.40473,0.278511,0.5229,0.484938
COG,2023,0.734781,0.139405,0.504727,0.486705,0.591702,0.115771,0.782448,0.581822,0.189047,0.178305,0.40408,0.279739,0.522447,0.484938
COL,1995,0.615639,0.378729,0.464444,0.501321,0.427962,0.307326,0.657052,0.49911,0.22579,0.270885,0.211568,0.126598,0.442843,0.382696
COL,1996,0.610878,0.378729,0.467376,0.501321,0.435412,0.307326,0.652046,0.498809,0.222249,0.271218,0.217189,0.127598,0.443129,0.382883
COL,1997,0.60898,0.378729,0.469012,0.501321,0.430038,0.30601,0.651288,0.498518,0.221768,0.271902,0.216543,0.130966,0.442281,0.383064
COL,1998,0.60566,0.378729,0.471844,0.501321,0.43008,0.304694,0.646824,0.498125,0.221293,0.273239,0.218723,0.136294,0.441901,0.383242
COL,1999,0.604118,0.378729,0.474449,0.501321,0.431286,0.318197,0.646099,0.497819,0.220827,0.27587,0.221507,0.130684,0.442315,0.383411
COL,2000,0.601639,0.378729,0.478403,0.501321,0.426966,0.331699,0.645581,0.497448,0.219055,0.281005,0.221548,0.132587,0.441502,0.381562
COL,2001,0.598284,0.378729,0.473417,0.501321,0.425687,0.348018,0.645041,0.495909,0.213606,0.290267,0.217727,0.144055,0.439111,0.381003
COL,2002,0.601156,0.378729,0.468432,0.501321,0.426891,0.364337,0.644452,0.498845,0.219776,0.29952,0.216965,0.155495,0.439814,0.380487
COL,2003,0.600941,0.378729,0.463446,0.501321,0.424866,0.378144,0.643835,0.502466,0.219547,0.308566,0.214905,0.168826,0.439056,0.380174
COL,2004,0.600681,0.378729,0.45846,0.501321,0.422847,0.392782,0.643127,0.497291,0.219319,0.315369,0.20845,0.174596,0.436817,0.37986
COL,2005,0.599307,0.380802,0.453475,0.501321,0.418353,0.391688,0.642283,0.493833,0.216901,0.320954,0.201566,0.190372,0.434065,0.379544
COL,2006,0.599241,0.307894,0.453475,0.501321,0.416699,0.384847,0.641313,0.49072,0.218862,0.292154,0.199584,0.183722,0.433382,0.379223
COL,2007,0.598029,0.30527,0.453475,0.501321,0.415763,0.360927,0.640252,0.487583,0.218465,0.286747,0.197902,0.194043,0.432417,0.378966
COL,2008,0.587599,0.329595,0.452914,0.501321,0.416732,0.364978,0.634749,0.48343,0.204726,0.299842,0.19671,0.204954,0.428543,0.378707
COL,2009,0.580164,0.373094,0.452488,0.501321,0.414634,0.347623,0.629242,0.481433,0.197679,0.311617,0.195529,0.214135,0.425671,0.378551
COL,2010,0.575718,0.386471,0.455515,0.501321,0.411448,0.327774,0.623775,0.479634,0.192442,0.312757,0.193488,0.224027,0.423509,0.378241
COL,2011,0.570662,0.389742,0.456837,0.501321,0.411094,0.352104,0.620047,0.477992,0.184385,0.326791,0.19224,0.238527,0.421407,0.378088
COL,2012,0.564202,0.393531,0.455918,0.501321,0.41342,0.328012,0.616402,0.478019,0.175655,0.322916,0.193152,0.247204,0.419558,0.377936
COL,2013,0.566254,0.389321,0.455475,0.501321,0.412679,0.323663,0.621486,0.475957,0.174416,0.322986,0.191324,0.255973,0.419633,0.377784
COL,2014,0.568188,0.430909,0.453486,0.501321,0.411552,0.333712,0.626698,0.473859,0.174524,0.341974,0.189368,0.2613,0.419626,0.377634
COL,2015,0.5637,0.418633,0.454067,0.501321,0.413843,0.344039,0.62641,0.471842,0.165625,0.34361,0.189617,0.268158,0.418213,0.377487
COL,2016,0.565535,0.402309,0.458751,0.501321,0.421415,0.336677,0.626068,0.469682,0.165289,0.339427,0.192426,0.279296,0.419761,0.377359
COL,2017,0.562365,0.39826,0.45922,0.501321,0.419723,0.32628,0.620066,0.468261,0.16512,0.336638,0.19107,0.285374,0.418252,0.377119
COL,2018,0.559316,0.391944,0.459689,0.501321,0.418858,0.346835,0.613993,0.466852,0.16512,0.339792,0.190091,0.280596,0.416909,0.376942
COL,2019,0.527749,0.386151,0.459271,0.501321,0.418039,0.359902,0.610921,0.466099,0.105271,0.342163,0.189189,0.280435,0.406086,0.376915
COL,2020,0.525797,0.388858,0.458853,0.501321,0.42481,0.367058,0.608262,0.465261,0.104766,0.346012,0.19229,0.28212,0.406469,0.376862
COL,2021,0.523681,0.388858,0.459854,0.501321,0.420576,0.34097,0.605878,0.464408,0.104261,0.340172,0.190734,0.290687,0.405245,0.376494
COL,2022,0.522272,0.388858,0.459857,0.501321,0.41954,0.341857,0.603757,0.464179,0.104261,0.341069,0.190386,0.292492,0.40466,0.376362
COL,2023,0.523367,0.388858,0.459857,0.501321,0.421118,0.354021,0.60436,0.464179,0.10645,0.345994,0.191476,0.295104,0.405388,0.376362
COM,1995,0.703228,0.448205,0.513751,0.470871,0.715278,0.195498,0.477125,0.560814,0.504408,0.257917,0.391908,0.130048,0.554275,0.3665824588235294
COM,1996,0.703655,0.448205,0.516255,0.470871,0.69948,0.195498,0.477413,0.560814,0.504408,0.257933,0.384237,0.130095,0.551674,0.3669383882352941
COM,1997,0.703854,0.448205,0.518708,0.470871,0.715561,0.198758,0.477238,0.560814,0.494652,0.259148,0.390317,0.130481,0.553395,0.3666325411764706
COM,1998,0.704516,0.448205,0.518918,0.470871,0.716165,0.202018,0.476515,0.560814,0.488761,0.260381,0.387664,0.13092,0.552235,0.3668893588235294
COM,1999,0.70604,0.448205,0.520662,0.470871,0.656003,0.202952,0.47499,0.560814,0.482882,0.260844,0.351425,0.131375,0.53907,0.36705057058823526
COM,2000,0.706991,0.448205,0.522406,0.470871,0.726693,0.203885,0.472303,0.560814,0.476875,0.261274,0.386348,0.131731,0.551818,0.36714597058823534
COM,2001,0.703722,0.448205,0.518772,0.470871,0.712478,0.236921,0.470811,0.574529,0.470964,0.27281,0.382887,0.133304,0.549511,0.3667790235294118
COM,2002,0.70024,0.448205,0.515138,0.470871,0.716592,0.269956,0.469574,0.56741,0.463538,0.284309,0.379718,0.134766,0.54645,0.3667651882352941
COM,2003,0.697696,0.448205,0.511503,0.470871,0.70992,0.265578,0.468212,0.598178,0.45889,0.283469,0.388061,0.136625,0.549341,0.3667010117647058
COM,2004,0.694138,0.448205,0.507869,0.470871,0.724803,0.226385,0.46594,0.603509,0.45298,0.270905,0.396472,0.138126,0.55102,0.36654022352941174
COM,2005,0.692318,0.509356,0.504234,0.470871,0.697506,0.221097,0.463102,0.589213,0.446816,0.290087,0.371132,0.139807,0.540174,0.36616017647058824
COM,2006,0.688954,0.357255,0.504234,0.470871,0.680122,0.264114,0.460378,0.567574,0.440906,0.254452,0.350931,0.141985,0.530643,0.3658778352941176
COM,2007,0.685404,0.356705,0.504234,0.470871,0.655259,0.266095,0.457668,0.556589,0.434742,0.255857,0.331562,0.144773,0.521698,0.3655003352941177
COM,2008,0.680044,0.347247,0.48909,0.470871,0.730446,0.247485,0.464871,0.55759,0.428579,0.24791,0.372217,0.148999,0.534115,0.3655397647058824
COM,2009,0.682756,0.337627,0.489117,0.470871,0.705137,0.238262,0.472049,0.557123,0.422416,0.243013,0.357668,0.153149,0.529168,0.36515952352941183
COM,2010,0.676696,0.325935,0.487072,0.470871,0.701039,0.244321,0.479334,0.583098,0.397813,0.242053,0.366295,0.155905,0.529671,0.3648169647058824
COM,2011,0.674286,0.323279,0.487987,0.470871,0.707211,0.240258,0.47302,0.623992,0.39847,0.242475,0.387432,0.163889,0.538136,0.36425418235294116
COM,2012,0.671016,0.31706,0.488041,0.470871,0.708858,0.245401,0.467002,0.626034,0.398116,0.24392,0.388547,0.169298,0.53761,0.3638435882352941
COM,2013,0.663478,0.334291,0.487802,0.470871,0.688811,0.256746,0.458056,0.64033,0.39751,0.254594,0.385071,0.172745,0.534502,0.36367219999999995
COM,2014,0.649033,0.356964,0.479521,0.470871,0.699154,0.290207,0.449996,0.671221,0.391094,0.274051,0.406078,0.174983,0.538197,0.3631004529411765
COM,2015,0.642653,0.346405,0.480755,0.470871,0.704688,0.248076,0.448423,0.602634,0.384931,0.257006,0.380603,0.176537,0.524286,0.36254872941176464
COM,2016,0.635182,0.368397,0.480616,0.470871,0.710639,0.262591,0.446808,0.614303,0.379121,0.269502,0.392208,0.177516,0.526297,0.36265587058823534
COM,2017,0.631498,0.365709,0.481742,0.470871,0.667808,0.261754,0.448429,0.661504,0.373311,0.268549,0.392599,0.178185,0.526559,0.36287762941176466
COM,2018,0.63705,0.362632,0.482869,0.470871,0.68241,0.229195,0.44969,0.612557,0.394585,0.257626,0.382708,0.181052,0.524422,0.36306413529411763
COM,2019,0.643574,0.355237,0.482376,0.470871,0.679389,0.181742,0.448728,0.64186,0.415859,0.240419,0.396028,0.184278,0.533642,0.3631637294117647
COM,2020,0.648928,0.357879,0.481883,0.470871,0.660495,0.147067,0.44791,0.603462,0.437132,0.231352,0.370954,0.189111,0.526176,0.36342993529411766
COM,2021,0.643845,0.357879,0.482208,0.470871,0.623147,0.123828,0.447164,0.6927,0.431322,0.225907,0.392932,0.196014,0.535308,0.36327886470588233
COM,2022,0.638741,0.357879,0.490937,0.470871,0.618408,0.138832,0.446408,0.724197,0.426271,0.231519,0.410559,0.197847,0.541244,0.36332329999999996
COM,2023,0.638853,0.357879,0.490937,0.470871,0.617926,0.197443,0.445624,0.724197,0.426523,0.25196,0.409869,0.200558,0.541041,0.36332329999999996
CPV,1995,0.610001,0.439751,0.462156,0.385478,0.535967,0.688033,0.385351,0.511012,0.446908,0.422616,0.33871,0.140063,0.434457,0.265347
CPV,1996,0.610646,0.439751,0.463268,0.385478,0.534328,0.688033,0.385435,0.511012,0.446908,0.422701,0.337744,0.14032,0.434383,0.265347
CPV,1997,0.610619,0.439751,0.46349,0.385478,0.532426,0.689381,0.385203,0.511012,0.446908,0.423343,0.336622,0.140897,0.434064,0.265347
CPV,1998,0.610118,0.439751,0.463618,0.385478,0.529012,0.69073,0.384615,0.511012,0.446908,0.424017,0.334795,0.14157,0.433419,0.265347
CPV,1999,0.608806,0.439751,0.461998,0.385478,0.519714,0.687521,0.383577,0.511012,0.446908,0.423392,0.329068,0.142904,0.431426,0.265347
CPV,2000,0.619267,0.439751,0.461998,0.385478,0.516413,0.684312,0.40007,0.511012,0.446908,0.42297,0.325919,0.144847,0.433625,0.265347
CPV,2001,0.617611,0.439751,0.461998,0.385478,0.522628,0.611737,0.397639,0.513183,0.44118,0.399288,0.328499,0.146377,0.433662,0.265347
CPV,2002,0.619511,0.439751,0.461998,0.385478,0.510525,0.539162,0.394862,0.513349,0.44404,0.376632,0.320508,0.150984,0.432169,0.268241
CPV,2003,0.613766,0.439751,0.461998,0.385478,0.51149,0.535257,0.391942,0.50317,0.429724,0.377671,0.316157,0.158006,0.428243,0.271136
CPV,2004,0.610694,0.439751,0.461998,0.385478,0.508475,0.503066,0.388933,0.519627,0.423995,0.369714,0.321056,0.166324,0.42951,0.27403
CPV,2005,0.608898,0.500902,0.461998,0.385478,0.507765,0.560929,0.385875,0.531937,0.41852,0.412229,0.325481,0.174855,0.430866,0.279103
CPV,2006,0.606877,0.363118,0.461998,0.385478,0.502666,0.617913,0.382814,0.562417,0.412539,0.388138,0.334539,0.183384,0.434435,0.284176
CPV,2007,0.604969,0.362438,0.461998,0.385478,0.491791,0.636378,0.379719,0.530132,0.406811,0.39748,0.315008,0.193625,0.426617,0.289249
CPV,2008,0.603118,0.365255,0.462213,0.385478,0.495677,0.632116,0.376527,0.538143,0.40083,0.401814,0.320359,0.20807,0.427952,0.294322
CPV,2009,0.601281,0.359976,0.463074,0.385478,0.499007,0.630461,0.373204,0.512604,0.394849,0.402842,0.3122,0.218091,0.423689,0.299396
CPV,2010,0.591185,0.347927,0.460034,0.385478,0.492992,0.626823,0.369836,0.535194,0.375733,0.401473,0.317893,0.229668,0.423043,0.304469
CPV,2011,0.590026,0.383556,0.460249,0.385478,0.485769,0.637652,0.366142,0.524404,0.371268,0.41898,0.30879,0.235732,0.419562,0.309542
CPV,2012,0.59044,0.400657,0.462401,0.385478,0.491715,0.628784,0.363154,0.593357,0.367561,0.421978,0.339694,0.236492,0.432134,0.314615
CPV,2013,0.591006,0.412091,0.459271,0.385478,0.50216,0.621031,0.360985,0.613785,0.363348,0.42473,0.351317,0.241069,0.43654,0.319689
CPV,2014,0.588699,0.477614,0.452885,0.385478,0.491293,0.648372,0.359608,0.611027,0.359388,0.456242,0.342334,0.24274,0.433161,0.324762
CPV,2015,0.585828,0.467638,0.450681,0.385478,0.501237,0.638912,0.359122,0.519242,0.355176,0.449579,0.31317,0.242188,0.419216,0.329835
CPV,2016,0.583597,0.470813,0.449499,0.385478,0.496077,0.619233,0.359625,0.526264,0.352397,0.445857,0.315469,0.247524,0.419795,0.334908
CPV,2017,0.581924,0.463719,0.448936,0.385478,0.493147,0.608266,0.360927,0.547503,0.349618,0.441301,0.324999,0.251918,0.423352,0.339981
CPV,2018,0.579848,0.456075,0.448373,0.385478,0.492569,0.598831,0.362641,0.558441,0.345577,0.436376,0.331884,0.254221,0.425443,0.345055
CPV,2019,0.578501,0.446228,0.450289,0.385478,0.463693,0.620812,0.364537,0.536806,0.342546,0.440331,0.311725,0.253953,0.418785,0.354842
CPV,2020,0.575919,0.459439,0.452204,0.385478,0.468813,0.619683,0.366477,0.534745,0.336736,0.44544,0.333028,0.257199,0.426106,0.397659
CPV,2021,0.573898,0.459439,0.454677,0.385478,0.466009,0.658838,0.366181,0.508092,0.332189,0.458974,0.31169,0.258644,0.4166,0.372452
CPV,2022,0.570843,0.459439,0.454677,0.385478,0.45991,0.645845,0.363969,0.547418,0.328148,0.455428,0.323788,0.260999,0.421096,0.372452
CPV,2023,0.569159,0.459439,0.454677,0.385478,0.461655,0.65159,0.362109,0.547418,0.324359,0.457776,0.323904,0.262299,0.420445,0.372452
CRI,1995,0.584078,0.37047,0.487297,0.450955,0.444035,0.585199,0.567699,0.471835,0.350266,0.376772,0.281499,0.174645,0.438844,0.31193
CRI,1996,0.572853,0.37047,0.483811,0.450955,0.430132,0.585199,0.567011,0.471625,0.344981,0.375511,0.281206,0.170862,0.435004,0.312466
CRI,1997,0.561617,0.37047,0.482529,0.450955,0.397779,0.592086,0.566615,0.471421,0.3419,0.3811,0.274037,0.180743,0.42887,0.312973
CRI,1998,0.545651,0.37047,0.477903,0.450955,0.36986,0.598973,0.559364,0.470872,0.35453,0.384084,0.276384,0.18281,0.42433,0.31345
CRI,1999,0.541568,0.37047,0.475785,0.450955,0.365745,0.59237,0.557099,0.466268,0.352358,0.380731,0.273052,0.179352,0.421858,0.313896
CRI,2000,0.54206,0.37047,0.475017,0.450955,0.363564,0.585766,0.556506,0.467935,0.335998,0.378947,0.263589,0.180603,0.418868,0.314187
CRI,2001,0.542604,0.37047,0.472684,0.450955,0.364967,0.556558,0.556729,0.467788,0.340193,0.365863,0.264608,0.170559,0.419389,0.313972
CRI,2002,0.540555,0.37047,0.470352,0.450955,0.360436,0.52735,0.556872,0.462342,0.338001,0.35966,0.259356,0.181161,0.416955,0.313727
CRI,2003,0.53644,0.37047,0.468019,0.450955,0.354209,0.543901,0.552592,0.461125,0.335033,0.367112,0.254843,0.186965,0.414079,0.313499
CRI,2004,0.535738,0.37047,0.465687,0.450955,0.353136,0.490638,0.553051,0.459744,0.316798,0.352073,0.244154,0.195113,0.410282,0.313278
CRI,2005,0.534781,0.374616,0.463354,0.450955,0.343656,0.509097,0.552627,0.45878,0.32149,0.362777,0.240756,0.204619,0.40883,0.313073
CRI,2006,0.531879,0.310906,0.463354,0.450955,0.340526,0.512192,0.552305,0.453566,0.320693,0.345167,0.238828,0.212402,0.407221,0.31288
CRI,2007,0.530777,0.306404,0.463354,0.450955,0.341827,0.530235,0.552256,0.452452,0.323503,0.35315,0.241314,0.222813,0.407682,0.312697
CRI,2008,0.528589,0.328072,0.462413,0.450955,0.34004,0.538534,0.551413,0.451321,0.324984,0.366448,0.24181,0.232737,0.407118,0.312535
CRI,2009,0.537862,0.330728,0.462772,0.450955,0.35638,0.589644,0.549365,0.450619,0.315844,0.383624,0.234867,0.230498,0.407895,0.312389
